STUDYID,USUBJID,GROUP,SEX,MATRIX,ATPT,SAMPID,PARAMCD,AVAL,LLOQ,MATRIXCD,TISSUE,TISSUECD,DOSE,GROUP_f,DOSE_f,SEX_f,ATPT_f
XXXXXX,4503,4,2,Adrenal Gland,4368,471830023335,VGC_MTH1,15650,NA,AG,Adrenal Gland,AG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,Adrenal Gland,4368,471830023339,VGC_MTH1,27330,NA,AG,Adrenal Gland,AG,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,Adrenal Gland,4368,471830023351,VGC_MTH1,81092.003439380904,NA,AG,Adrenal Gland,AG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,Adrenal Gland,4368,471830023355,VGC_MTH1,45945,NA,AG,Adrenal Gland,AG,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,Adrenal Gland,4368,471830023367,VGC_MTH1,46615,NA,AG,Adrenal Gland,AG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,Adrenal Gland,4368,471830023371,VGC_MTH1,6225,NA,AG,Adrenal Gland,AG,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,Adrenal Gland,4368,471830023383,VGC_MTH1,23665,NA,AG,Adrenal Gland,AG,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,Adrenal Gland,4368,471830023379,VGC_MTH1,61696.298455260854,NA,AG,Adrenal Gland,AG,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,Adrenal Gland,4368,471830023395,VGC_MTH1,164470,NA,AG,Adrenal Gland,AG,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,Adrenal Gland,4368,471830023400,VGC_MTH1,129854.03470118422,NA,AG,Adrenal Gland,AG,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Bone Marrow, Femur",1008,471830023426,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Bone Marrow, Femur",1008,471830023458,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Bone Marrow, Femur",1008,471830023554,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Bone Marrow, Femur",1008,471830023586,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Bone Marrow, Femur",1008,471830023682,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Bone Marrow, Femur",1008,471830023714,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Bone Marrow, Femur",1008,471830023810,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Bone Marrow, Femur",1008,471830023842,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Bone Marrow, Femur",1008,471830023938,VGC_MTH1,28491.719292906233,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Bone Marrow, Femur",1008,471830023970,VGC_MTH1,3965,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Bone Marrow, Femur",1008,471830024066,VGC_MTH1,1450,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Bone Marrow, Femur",1008,471830024098,VGC_MTH1,800,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Bone Marrow, Femur",1008,471830024194,VGC_MTH1,23655,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Bone Marrow, Femur",1008,471830024226,VGC_MTH1,9175,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Bone Marrow, Femur",1008,471830024322,VGC_MTH1,2080,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Bone Marrow, Femur",1008,471830024354,VGC_MTH1,78827.761691673251,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Bone Marrow, Femur",1008,471830024450,VGC_MTH1,3265,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Bone Marrow, Femur",1008,471830024482,VGC_MTH1,5040,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Bone Marrow, Femur",1008,471830024578,VGC_MTH1,2405,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Bone Marrow, Femur",1008,471830024610,VGC_MTH1,3830,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Bone Marrow, Femur",1008,471830024706,VGC_MTH1,780,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Bone Marrow, Femur",1008,471830024802,VGC_MTH1,164765,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Bone Marrow, Femur",1008,471830024930,VGC_MTH1,13090,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Bone Marrow, Femur",1008,471830024834,VGC_MTH1,17350,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Bone Marrow, Femur",4368,471830023491,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Bone Marrow, Femur",4368,471830023619,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Bone Marrow, Femur",4368,471830023651,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Bone Marrow, Femur",4368,471830023747,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Bone Marrow, Femur",4368,471830023779,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Bone Marrow, Femur",4368,471830023875,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Bone Marrow, Femur",4368,471830023907,VGC_MTH1,<LLOQ,NA,BMF,Bone Marrow,BM,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Bone Marrow, Femur",4368,471830024003,VGC_MTH1,3515,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Bone Marrow, Femur",4368,471830024035,VGC_MTH1,4170,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Bone Marrow, Femur",4368,471830024131,VGC_MTH1,2670,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Bone Marrow, Femur",4368,471830024164,VGC_MTH1,4760,NA,BMF,Bone Marrow,BM,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Bone Marrow, Femur",4368,471830024259,VGC_MTH1,1740,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Bone Marrow, Femur",4368,471830024291,VGC_MTH1,2020,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Bone Marrow, Femur",4368,471830024387,VGC_MTH1,15560,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Bone Marrow, Femur",4368,471830024419,VGC_MTH1,7130,NA,BMF,Bone Marrow,BM,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Bone Marrow, Femur",4368,471830024515,VGC_MTH1,5905,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Bone Marrow, Femur",4368,471830024547,VGC_MTH1,17030.086486125492,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Bone Marrow, Femur",4368,471830024643,VGC_MTH1,7630,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Bone Marrow, Femur",4368,471830024675,VGC_MTH1,4335,NA,BMF,Bone Marrow,BM,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Bone Marrow, Femur",4368,471830024771,VGC_MTH1,47778.375470683161,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Bone Marrow, Femur",4368,471830024739,VGC_MTH1,17875,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Bone Marrow, Femur",4368,471830024867,VGC_MTH1,38555,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Bone Marrow, Femur",4368,471830024900,VGC_MTH1,39535,NA,BMF,Bone Marrow,BM,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Brain, Caudate Nucleus",1008,471830025126,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Brain, Caudate Nucleus",1008,471830025134,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Brain, Caudate Nucleus",1008,471830025158,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Brain, Caudate Nucleus",1008,471830025166,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Brain, Caudate Nucleus",1008,471830025190,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Brain, Caudate Nucleus",1008,471830025198,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Brain, Caudate Nucleus",1008,471830025222,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Brain, Caudate Nucleus",1008,471830025230,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Brain, Caudate Nucleus",1008,471830025254,VGC_MTH1,71027.055424218546,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Brain, Caudate Nucleus",1008,471830025262,VGC_MTH1,107413.5090609555,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Brain, Caudate Nucleus",1008,471830025286,VGC_MTH1,110164.93157094397,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Brain, Caudate Nucleus",1008,471830025294,VGC_MTH1,324164.3136897714,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Brain, Caudate Nucleus",1008,471830025318,VGC_MTH1,672890.16978886037,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Brain, Caudate Nucleus",1008,471830025326,VGC_MTH1,152825.55282555282,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Brain, Caudate Nucleus",1008,471830025350,VGC_MTH1,1103631.4467838518,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Brain, Caudate Nucleus",1008,471830025358,VGC_MTH1,1070198.4609153504,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Brain, Caudate Nucleus",1008,471830025382,VGC_MTH1,263145.67614625656,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Brain, Caudate Nucleus",1008,471830025390,VGC_MTH1,210883.37528466978,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Brain, Caudate Nucleus",1008,471830025414,VGC_MTH1,748981.05969791405,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Brain, Caudate Nucleus",1008,471830025422,VGC_MTH1,712470.18000433745,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Brain, Caudate Nucleus",1008,471830025446,VGC_MTH1,47638.272103350828,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Brain, Caudate Nucleus",1008,471830025470,VGC_MTH1,1278272.7895819054,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Brain, Caudate Nucleus",1008,471830025502,VGC_MTH1,377790.95626389922,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Brain, Caudate Nucleus",1008,471830025478,VGC_MTH1,284014.98595067119,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Brain, Caudate Nucleus",4368,471830025143,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Brain, Caudate Nucleus",4368,471830025175,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Brain, Caudate Nucleus",4368,471830025183,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Brain, Caudate Nucleus",4368,471830025207,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Brain, Caudate Nucleus",4368,471830025215,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Brain, Caudate Nucleus",4368,471830025239,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Brain, Caudate Nucleus",4368,471830025247,VGC_MTH1,<LLOQ,NA,CN,Brain,BR,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Brain, Caudate Nucleus",4368,471830025271,VGC_MTH1,34661.797395998728,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3004,3,1,"Brain, Caudate Nucleus",4368,471830025279,VGC_MTH1,156172.66351143297,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,3503,3,2,"Brain, Caudate Nucleus",4368,471830025303,VGC_MTH1,315101.68758113368,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3504,3,2,"Brain, Caudate Nucleus",4368,471830025312,VGC_MTH1,258620.68965517243,NA,CN,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4003,4,1,"Brain, Caudate Nucleus",4368,471830025335,VGC_MTH1,117611.70106191144,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4004,4,1,"Brain, Caudate Nucleus",4368,471830025343,VGC_MTH1,754888.05142983817,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,4503,4,2,"Brain, Caudate Nucleus",4368,471830025367,VGC_MTH1,518863.12217194564,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,4504,4,2,"Brain, Caudate Nucleus",4368,471830025375,VGC_MTH1,601408.58122509508,NA,CN,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5003,5,1,"Brain, Caudate Nucleus",4368,471830025399,VGC_MTH1,256994.64524765729,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5004,5,1,"Brain, Caudate Nucleus",4368,471830025407,VGC_MTH1,678534.73308018758,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,5503,5,2,"Brain, Caudate Nucleus",4368,471830025431,VGC_MTH1,730085.95988538687,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,5504,5,2,"Brain, Caudate Nucleus",4368,471830025439,VGC_MTH1,71164.417791104453,NA,CN,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6003,6,1,"Brain, Caudate Nucleus",4368,471830025463,VGC_MTH1,541186.06072956999,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6104,6,1,"Brain, Caudate Nucleus",4368,471830025455,VGC_MTH1,545234.41524987121,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Terminal Necropsy Weeks 26/27
XXXXXX,6503,6,2,"Brain, Caudate Nucleus",4368,471830025487,VGC_MTH1,1205092.4311126613,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,6504,6,2,"Brain, Caudate Nucleus",4368,471830025496,VGC_MTH1,681265.44735541276,NA,CN,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1001,1,1,"Brain, Cerebellum",1008,471830023446,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1002,1,1,"Brain, Cerebellum",1008,471830023478,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Male,Interim Necropsy Week 6
XXXXXX,1501,1,2,"Brain, Cerebellum",1008,471830023574,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,1502,1,2,"Brain, Cerebellum",1008,471830023606,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Female,Interim Necropsy Week 6
XXXXXX,2001,2,1,"Brain, Cerebellum",1008,471830023702,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2002,2,1,"Brain, Cerebellum",1008,471830023734,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Male,Interim Necropsy Week 6
XXXXXX,2501,2,2,"Brain, Cerebellum",1008,471830023830,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,2502,2,2,"Brain, Cerebellum",1008,471830023862,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Female,Interim Necropsy Week 6
XXXXXX,3001,3,1,"Brain, Cerebellum",1008,471830023958,VGC_MTH1,14420,NA,CB,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3002,3,1,"Brain, Cerebellum",1008,471830023990,VGC_MTH1,41069.065890447207,NA,CB,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,3501,3,2,"Brain, Cerebellum",1008,471830024086,VGC_MTH1,22780.461621041333,NA,CB,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,3502,3,2,"Brain, Cerebellum",1008,471830024118,VGC_MTH1,10090,NA,CB,Brain,BR,6,Low + IS,6e+13 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4001,4,1,"Brain, Cerebellum",1008,471830024214,VGC_MTH1,75440,NA,CB,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4002,4,1,"Brain, Cerebellum",1008,471830024246,VGC_MTH1,23965,NA,CB,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,4501,4,2,"Brain, Cerebellum",1008,471830024342,VGC_MTH1,159175,NA,CB,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,4502,4,2,"Brain, Cerebellum",1008,471830024374,VGC_MTH1,51200,NA,CB,Brain,BR,20,Intermediate + IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5001,5,1,"Brain, Cerebellum",1008,471830024470,VGC_MTH1,28550,NA,CB,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5002,5,1,"Brain, Cerebellum",1008,471830024502,VGC_MTH1,19180,NA,CB,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,5501,5,2,"Brain, Cerebellum",1008,471830024598,VGC_MTH1,41010,NA,CB,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,5502,5,2,"Brain, Cerebellum",1008,471830024630,VGC_MTH1,32240,NA,CB,Brain,BR,20,Intermediate - IS,2.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6001,6,1,"Brain, Cerebellum",1008,471830024726,VGC_MTH1,3885,NA,CB,Brain,BR,50,High + IS,5.0e+14 vg/kg,Male,Interim Necropsy Week 6
XXXXXX,6501,6,2,"Brain, Cerebellum",1008,471830024822,VGC_MTH1,77095,NA,CB,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6505,6,2,"Brain, Cerebellum",1008,471830024950,VGC_MTH1,48360,NA,CB,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,6602,6,2,"Brain, Cerebellum",1008,471830024854,VGC_MTH1,70555,NA,CB,Brain,BR,50,High + IS,5.0e+14 vg/kg,Female,Interim Necropsy Week 6
XXXXXX,1003,1,1,"Brain, Cerebellum",4368,471830023511,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,1503,1,2,"Brain, Cerebellum",4368,471830023639,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,1604,1,2,"Brain, Cerebellum",4368,471830023671,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA + IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2003,2,1,"Brain, Cerebellum",4368,471830023767,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2004,2,1,"Brain, Cerebellum",4368,471830023799,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Male,Terminal Necropsy Weeks 26/27
XXXXXX,2503,2,2,"Brain, Cerebellum",4368,471830023895,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,2504,2,2,"Brain, Cerebellum",4368,471830023927,VGC_MTH1,<LLOQ,NA,CB,Brain,BR,0,VCA - IS,0,Female,Terminal Necropsy Weeks 26/27
XXXXXX,3003,3,1,"Brain, Cerebellum",4368,471830024023,VGC_MTH1,4555,NA,CB,Brain,BR,6,Low + IS,6e+13 vg/kg,Male,Terminal Necropsy Weeks 26/27
